ACSSF,2019m1,nc,000,0181,0000028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACSSF,2019m1,nc,000,0181,0000082,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000083,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000084,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000085,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000086,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000087,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000088,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000089,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000090,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000091,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000092,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000093,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000094,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000095,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000096,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000097,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000098,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000099,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000100,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000101,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000102,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000103,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000104,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000105,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000106,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000107,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000108,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000109,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000110,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000111,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000112,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000113,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000114,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000115,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000116,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000117,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000118,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000119,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000120,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000121,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000122,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000123,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000124,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000125,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000126,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000127,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000128,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000129,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000130,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000131,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000132,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000133,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000134,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000135,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000136,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000137,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000138,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000139,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000140,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000141,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000142,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000143,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000144,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000145,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000146,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000147,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000148,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000149,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000150,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000151,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000152,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000153,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000154,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000155,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000156,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000157,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000158,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000159,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000160,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000161,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000162,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000163,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000164,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000165,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000166,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000167,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000168,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000169,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000170,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000171,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000172,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000173,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000174,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000175,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000176,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000177,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000178,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000179,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000180,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000181,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000182,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000183,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000184,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000185,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000186,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000187,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000188,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000189,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000190,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000191,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000192,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000193,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000194,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000195,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000196,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000197,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000198,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000199,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000200,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000201,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000202,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000203,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000204,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000205,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000206,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000207,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000208,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000209,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000210,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000211,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0181,0000212,,,,,,,,,,,,,,,,
